Year	Latitude	Longitude	maxtemperature
1998	41.029191	93.784096	308.4285044856
1998	40.736379	93.78458	307.8528971231
1998	41.685321	94.040707	307.658068458
1998	41.330622	94.015184	307.8834830282
1998	41.333824	94.933302	308.1125703044
1998	41.679178	94.904312	307.405504549
1998	41.683573	94.501272	307.5536652569
1998	42.039492	94.867647	307.3588054934
1998	42.042494	94.388703	307.7432132187
1998	42.038601	93.939138	307.5276421882
1998	42.037538	93.466093	307.0943243234
1998	41.684281	93.56972	307.672658936
1998	41.336769	93.564366	307.9990091611
1998	41.331455	93.093849	307.9423122002
1998	41.685686	93.052971	307.5120022028
1998	41.330797	92.636366	307.6542945867
1998	41.684526	92.522882	307.2712184834
1998	42.074848	92.529412	307.238990523
1998	42.041691	92.981452	307.3312667159
1998	42.403323	92.790261	307.1119157812
1998	42.734708	92.780066	307.2882571605
1998	43.052741	92.787367	306.8984101209
1998	43.348564	92.784466	306.0600108387
1998	43.373491	93.248533	305.635774356
1998	43.075171	93.251266	306.3909006756
1998	42.389955	93.241081	306.9688277556
1998	42.736549	93.271425	306.6673306018
1998	42.390768	93.709198	307.2975810847
1998	42.733007	93.734735	306.6500647553
1998	42.434397	94.179157	307.2449019215
1998	42.782221	94.202775	306.6449585199
1998	42.38617	94.643683	307.1620286642
1998	42.387526	95.105224	306.7561213257
1998	42.741522	95.141433	306.6584636619
1998	42.734033	94.678279	306.7984020446
1998	43.075854	94.667297	306.3438195611
1998	43.079822	95.149726	306.4816094003
1998	43.377984	94.66937	306.6351963807
1998	43.212478	94.213983	306.6790385929
1998	43.075411	93.743697	306.2912248474
1998	43.378124	93.743488	306.0404726799
1998	43.676522	93.947234	306.3753237806
1998	44.038225	94.064071	307.4950084218
1998	43.677118	94.537198	307.0227274127
1998	43.978366	94.614128	308.2353647194
1998	44.821644	94.27232	308.8018945518
1998	44.575734	94.230123	308.7598500304
1998	44.821381	93.800575	307.9181255704
1998	44.651932	93.534553	306.6308079323
1998	44.373397	93.73018	306.7548507384
1998	44.01846	93.589844	306.4495648674
1998	43.674202	93.350289	305.7044693322
1998	44.350943	93.298503	306.0169526596
1998	43.666249	92.759514	305.44258891
1998	44.406178	92.716	305.9499960331
1998	44.670893	93.062481	306.1331320514
1998	44.947741	91.89772	305.6901545154
1998	44.627436	91.83489	305.9638608063
1998	44.726355	91.286414	305.2552457771
1998	44.30305	91.358867	306.0474158277
1998	43.982268	91.776708	306.0761899576
1998	44.389759	91.758714	305.9309077704
1998	44.289693	92.233341	305.9920931217
1998	44.00343	92.406722	305.6455004538
1998	43.67727	92.093681	305.6964535093
1998	43.365313	92.321908	305.8954209339
1998	43.059741	92.31721	306.6251627986
1998	42.78089	92.327586	307.124785941
1998	42.472888	92.306059	307.3225017111
1998	42.470328	91.838666	307.1952533172
1998	42.86445	91.839373	306.6766719009
1998	42.473003	91.359443	307.2095009643
1998	43.274964	91.382751	306.6716595602
1998	43.292989	91.850788	306.3461889729
1998	43.66699	91.501556	306.3496839178
1998	43.24991	90.95123	307.0584144605
1998	42.463481	90.878771	307.447485905
1998	42.655578	90.130292	307.4555288045
1998	43.001021	90.133692	306.8056408671
1998	43.376199	90.435693	306.8582805834
1998	43.932836	90.113984	306.0545311087
1998	43.945175	90.619969	306.1465851873
1998	43.908222	91.111758	306.7456680596
1998	44.324895	90.806541	305.550971008
1998	44.733596	90.610201	304.4610649337
1998	44.461413	90.038825	305.1003295789
1998	43.973763	89.767223	305.6729732397
1998	44.476246	89.49807	304.9997386067
1998	44.112825	89.239752	305.2333418756
1998	44.478004	88.967006	305.5713774085
1998	44.991304	88.669251	306.0533054342
1998	44.473961	87.995926	306.6593906597
1998	44.105108	87.313828	306.4249889549
1998	44.07841	88.212132	305.9254520868
1998	44.418226	88.464988	305.9321204006
1998	44.085707	88.668149	305.4203831669
1998	43.422706	88.704379	306.3423258791
1998	43.017655	87.481575	307.1801773939
1998	42.754075	87.414676	306.7742603449
1998	43.019308	88.306707	307.1767370518
1998	43.013807	88.773986	307.2848459805
1998	43.76141	88.987228	305.8918891401
1998	43.826053	89.409095	306.118861866
1998	42.677728	89.605639	307.3484009481
1998	42.349726	89.665994	307.7699293186
1998	42.669931	89.075119	307.813272016
1998	42.337396	89.161205	307.9757934589
1998	42.041884	89.320176	308.1357423387
1998	41.747442	89.299351	307.8014218648
1998	41.750571	89.910957	307.8144382189
1998	41.401304	89.528377	307.7296308402
1998	40.785999	89.767358	307.6470209314
1998	40.508074	89.51626	308.0054333409
1998	40.12907	89.365308	308.1829074691
1998	40.181499	88.901853	308.3828898321
1998	40.789596	89.210301	308.4351005394
1998	41.031119	89.342371	308.1884583772
1998	40.894376	88.552852	308.4898781545
1998	40.13915	88.197201	308.7253965281
1998	40.18674	87.726772	308.4693963916
1998	40.748867	87.833601	308.7575084925
1998	40.594423	88.224746	308.6025365761
1998	41.29241	88.401055	308.3642135846
1998	41.894613	88.768991	308.0929988614
1998	41.939594	88.42804	308.2821340797
1998	42.66811	88.541731	307.6576535408
1998	42.324298	88.452245	307.8639319687
1998	42.579703	87.424898	306.8585826068
1998	42.326444	87.436118	307.3837623875
1998	41.792639	86.741822	307.1335511706
1998	41.549011	86.744729	307.6502474723
1998	41.472239	87.374337	308.3498922464
1998	41.509922	87.071308	308.0363313914
1998	41.017688	87.118814	308.3322078617
1998	40.962399	87.402172	308.4167295861
1998	40.121282	87.234806	308.0289821384
1998	40.38926	86.893943	307.8388173134
1998	40.305944	86.477567	307.2268098639
1998	40.753799	86.355169	307.5960957142
1998	40.58498	86.565141	307.9104254097
1998	40.75095	86.864293	307.9168423948
1998	41.045272	86.692538	308.0118692713
1998	41.28322	86.64757	308.0989503312
1998	41.050384	86.265006	307.4843246358
1998	40.772881	86.044259	307.5662658014
1998	40.843717	85.795175	307.5834944039
1998	40.483537	86.114118	307.4832835666
1998	40.04987	86.020586	307.0712920952
1998	40.735273	85.212974	307.5286629021
1998	41.091855	85.07223	307.8225421757
1998	41.642468	85.426302	307.2199702207
1998	41.400794	85.41785	307.3428553179
1998	41.325003	86.269036	307.6923575246
1998	41.244293	85.861575	307.1724997213
1998	41.617699	86.288159	307.3251748301
1998	41.91624	85.999457	307.818380102
1998	42.283986	86.305697	307.5328124224
1998	41.911488	85.52287	307.8074645561
1998	41.918585	85.066523	307.4394531688
1998	42.24299	85.012385	306.9593336316
1998	42.582811	85.31455	307.7082213474
1998	42.94465	85.073766	308.3608445922
1998	43.312782	85.149468	309.0621406531
1998	43.562709	85.791423	307.9132805231
1998	43.289258	86.751892	306.90753805
1998	42.942346	86.655342	306.9735691679
1998	43.032497	85.547446	307.4572278736
1998	44.500949	87.161813	305.9991578051
1998	44.648621	86.494317	306.3777123291
1998	44.350385	86.602967	306.3983679183
1998	43.647255	86.807575	307.5864297058
1998	43.996636	86.750814	306.762850979
1998	43.995187	85.8114	308.0814551028
1998	43.635295	85.332751	308.8554539441
1998	43.997552	85.322283	307.9446226794
1998	44.325424	85.085471	307.6803095304
1998	44.331375	85.570046	307.282966024
1998	44.718688	85.553848	307.0814339013
1998	44.678881	85.088992	306.7300347197
1998	44.680208	84.611132	307.0309086878
1998	44.685121	84.124894	307.8016405137
1998	44.33328	84.128073	308.0995035765
1998	44.03687	83.740675	309.009663453
1998	43.699711	83.978701	309.5337318721
1998	43.98975	84.389816	308.7380664329
1998	44.339517	84.611272	307.5361589235
1998	43.991137	84.838325	308.1857179403
1998	43.645233	84.839425	309.2930810579
1998	43.648378	84.37922	309.6840180539
1998	43.292326	84.60469	308.8477046296
1998	42.589614	84.846524	307.273232802
1998	42.950455	84.591695	308.0458427815
1998	42.603534	84.373811	307.2311662014
1998	42.602532	83.911718	307.4665180266
1998	42.951545	84.146352	308.1724911916
1998	43.328267	84.05541	309.3542914147
1998	43.487902	83.436618	308.9176975334
1998	43.088633	83.224325	307.9636155663
1998	43.021077	83.706372	308.166164252
1998	42.660452	83.38421	307.7696418938
1998	42.928804	82.668914	308.4471840729
1998	42.671467	82.910869	308.4683903715
1998	43.449155	82.642815	308.2186759995
1998	43.907616	82.857045	308.1913961139
1998	44.329482	82.849447	308.3519880173
1998	44.682535	82.83408	308.0472472877
1998	42.304216	79.407595	304.2381825896
1998	41.760392	81.724217	306.5579198669
1998	41.121851	81.534936	306.6907554005
1998	41.906644	80.745641	306.117339936
1998	41.40198	79.754418	304.7299127841
1998	40.913834	79.91896	305.5590924318
1998	41.300014	80.252786	305.7267192813
1998	41.308936	80.767656	306.4558593121
1998	40.992735	80.334446	306.0985157612
1998	40.46892	79.98092	305.6761975121
1998	39.914115	79.644586	304.3855325581
1998	40.200005	80.252132	305.1541277811
1998	39.848983	80.225694	305.3811661342
1998	40.017682	80.967727	305.5037524013
1998	40.399188	80.76141	305.820094801
1998	41.01088	80.770396	306.2699827298
1998	40.768462	80.777231	306.1101473602
1998	40.814131	81.365667	306.3100919688
1998	40.447441	81.471157	306.4112863648
1998	40.829661	81.887194	306.3829284333
1998	41.116051	81.899566	306.8807344654
1998	40.565309	81.929869	306.2137348148
1998	40.29672	81.930112	306.4319831447
1998	40.056665	81.497875	306.3229884747
1998	39.966046	81.943506	306.1991806034
1998	40.093609	82.481251	306.570140588
1998	40.295901	83.367042	307.4033573136
1998	39.969447	83.008258	307.3350520382
1998	40.588208	83.172927	307.61523431
1998	40.848508	82.924771	307.4030145085
1998	40.40362	82.422393	306.4081077223
1998	40.774167	82.542715	306.6639582767
1998	40.843274	82.270121	306.6522920166
1998	41.14508	82.594641	307.3452405461
1998	41.554006	82.525897	307.3742151836
1998	41.438805	82.179722	307.4527431383
1998	42.284664	83.261953	308.0921844579
1998	41.916097	83.487106	307.8782681768
1998	41.682321	83.468867	308.427137693
1998	41.544467	83.009253	307.751109393
1998	41.355291	83.142735	308.181307216
1998	41.120008	83.127436	307.913885146
1998	41.335072	84.065882	308.1807002347
1998	41.597264	84.124267	308.1149061706
1998	41.360183	83.622682	308.2987497005
1998	42.252327	83.844634	307.7130984878
1998	41.895915	84.066853	307.8839874058
1998	42.248474	84.420868	307.0193568986
1998	41.864475	84.642409	307.1029197096
1998	41.321679	84.486433	308.1395213292
1998	41.564958	84.584323	308.1575219789
1998	41.119141	84.576967	308.1009964455
1998	40.85552	84.585775	308.070084913
1998	41.024533	84.129879	307.8795544902
1998	41.000471	83.666034	307.6852026247
1998	40.660415	83.664077	307.6144827602
1998	40.771528	84.106546	307.487613561
1998	40.561309	84.224018	307.3806104216
1998	40.387553	83.766343	306.8381190078
1998	40.132759	83.767543	307.0343188224
1998	40.535333	84.632059	307.6680748854
1998	40.132176	84.620438	306.8003192983
1998	39.439915	84.565397	307.577127995
1998	39.755218	84.290546	307.1921542896
1998	39.917032	83.783676	306.6056048578
1998	39.687479	83.894894	306.7868496951
1998	39.414041	83.814542	306.3893392476
1998	38.931377	83.866772	306.9139066913
1998	39.196927	84.544187	307.7078738593
1998	39.052084	84.149614	307.1389566604
1998	38.499603	84.841509	308.1140535161
1998	38.040157	84.458443	307.9905416929
1998	37.36122	84.314419	307.74033879
1998	37.69246	83.963927	308.082508441
1998	37.723528	84.277008	308.1898240041
1998	38.202562	84.20986	308.0236769659
1998	38.152249	83.737641	308.1965839621
1998	38.368431	83.706152	307.8372041996
1998	38.116425	83.097541	307.9395650086
1998	38.205894	83.425969	308.0078504107
1998	37.743774	83.495068	307.432140506
1998	37.92294	83.258944	307.8950375416
1998	37.521178	83.322401	307.2282983158
1998	37.698954	83.069716	307.2850982493
1998	37.558283	82.740337	307.3784969255
1998	37.354703	82.949138	306.5926657768
1998	37.482067	82.402869	306.892911343
1998	38.074459	82.738305	307.7754525491
1998	38.145531	82.419698	307.2688628664
1998	38.817046	82.301746	307.6211121946
1998	38.603866	82.517186	307.8769497333
1998	38.563596	82.933833	308.0443388048
1998	38.309555	83.048821	307.8850232135
1998	38.532051	83.373303	307.6929462959
1998	38.841681	83.474173	307.3420016443
1998	38.815019	82.999028	307.631267695
1998	39.071365	83.052921	307.1766279024
1998	39.184488	83.603668	306.2541617376
1998	39.896607	83.400885	306.9775795637
1998	39.648947	83.052827	307.1377611347
1998	39.323763	83.059585	306.8469003595
1998	39.252014	82.485961	306.9683791891
1998	39.490343	82.483445	306.6691234386
1998	39.752935	82.628276	306.8533225256
1998	39.743187	82.237953	306.4371464112
1998	39.624946	81.861699	306.6129092465
1998	39.333848	82.046008	307.0083821922
1998	39.089807	82.028397	307.3209107387
1998	38.759288	82.024172	307.5396293094
1998	38.834234	81.677717	307.6076902975
1998	38.743033	81.354502	307.2652151789
1998	38.459826	81.081866	306.4037657171
1998	38.844159	81.115478	307.249250978
1998	39.020034	81.382975	307.6431695244
1998	39.767232	81.452604	306.3539810212
1998	39.450684	81.490653	307.3090887519
1998	39.211679	81.515928	307.5393623456
1998	39.465981	80.879493	306.5012702583
1998	39.596574	80.634394	306.2906388397
1998	39.263482	80.701147	306.4407283681
1998	39.505839	80.243402	306.0900817384
1998	39.633645	80.059074	305.516171783
1998	39.46903	79.668865	303.4217801373
1998	39.111175	79.559968	302.4821444068
1998	38.356672	79.567958	303.420737646
1998	38.332513	80.012092	301.9684304468
1998	38.902537	80.231335	304.7081687908
1998	38.915865	80.849409	307.2108246584
1998	38.988844	80.495518	306.9288189884
1998	38.699302	80.731649	306.8523069252
1998	38.492985	80.430262	303.8402085031
1998	38.068988	79.732898	305.2007624591
1998	37.787905	80.008669	306.0416867066
1998	37.312408	79.527947	307.943661765
1998	37.338156	79.520705	307.943661765
1998	37.553193	79.805318	307.4752464513
1998	36.99235	79.883959	307.9642135048
1998	36.684014	76.941396	307.9642135048
1998	37.473129	80.231734	305.6481359993
1998	37.550353	80.547891	304.7943987905
1998	37.31193	80.717178	304.5278763374
1998	37.130612	81.125853	304.5877818141
1998	37.403448	81.106456	304.6246170529
1998	37.656003	80.856315	304.7397557649
1998	38.030933	81.086051	304.6081958598
1998	37.76247	81.264671	304.1793439197
1998	38.328061	81.523522	306.6533767494
1998	38.022838	81.713314	306.1472909489
1998	38.41958	82.243392	307.7433775065
1998	38.171651	82.077547	307.2277587259
1998	37.721151	82.158993	306.6399716036
1998	37.830591	81.940853	306.4794558841
1998	37.603717	81.548884	305.3509963659
1998	37.382663	81.658205	305.7890972897
1998	37.125395	81.562924	304.2393289301
1998	37.26812	82.038151	306.2339792122
1998	36.93342	82.095934	305.0960627935
1998	36.747813	81.950291	305.5561655327
1998	35.746182	81.70618	307.3932320885
1998	36.453204	81.861237	303.8126112776
1998	36.235371	81.709919	302.4758904398
1998	35.957857	81.530076	307.2188810122
1998	36.489356	81.132299	304.531116688
1998	36.209303	81.165354	307.6856563691
1998	36.436305	81.49877	303.1137185929
1998	36.656303	81.225337	303.7875892933
1998	36.842318	81.539786	304.7701843484
1998	36.901471	81.084209	305.2677179759
1998	36.732426	80.728043	305.2811684997
1998	36.931438	80.350309	304.9283717764
1998	36.667327	80.286141	307.4825338357
1998	36.380927	79.782889	309.6364360224
1998	36.079065	79.788665	309.454396304
1998	35.709915	79.806215	309.5954093712
1998	35.795123	80.206525	309.6690185736
1998	36.131667	80.257289	309.4780321994
1998	36.158765	80.665164	309.2915976527
1998	36.415416	80.686463	308.3386041152
1998	35.806356	80.874545	309.1375566063
1998	34.991501	80.530131	310.2593142472
1998	35.639218	80.525344	309.4527588522
1998	35.310523	80.254355	310.0365484584
1998	35.338071	79.904196	310.1213699908
1998	35.310163	79.480664	310.5636936177
1998	34.974996	80.109959	310.7162448555
1998	35.001957	79.747809	311.0318129661
1998	34.601805	79.677942	311.0810007178
1998	34.332185	79.962116	311.1397085782
1998	34.637018	80.159227	310.8658181046
1998	34.686818	80.703689	310.7490274897
1998	34.338356	80.590885	311.0197167654
1998	34.395669	81.127001	311.1945836045
1998	34.689345	81.161249	310.5963238637
1998	35.246862	80.833832	309.7949561196
1998	35.487825	81.225176	308.8046533701
1998	35.663182	81.214151	308.4841349795
1998	34.97019	81.183189	310.1100805518
1998	35.293344	81.177256	309.3145613229
1998	35.33463	81.557115	308.7321827648
1998	35.682232	82.048029	306.7115959184
1998	35.402747	81.919583	308.6162189153
1998	34.933239	81.991053	309.5865283316
1998	35.049796	81.607647	309.2354388295
1998	34.483477	82.005657	310.3427256844
1998	34.892645	82.372077	308.3873723071
1998	34.887362	82.725368	308.714978756
1998	34.519549	82.638086	309.633328689
1998	34.883026	83.404735	306.2845061922
1998	34.748759	83.061522	308.7769769754
1998	35.152959	83.421901	304.2885119332
1998	35.286463	83.130641	303.6275670659
1998	35.557097	82.972807	302.8103683933
1998	35.336424	82.479634	305.5449163007
1998	35.609371	82.530426	304.7167692571
1998	35.86408	82.712731	304.8259492881
1998	36.013102	82.163554	303.0607848254
1998	36.974561	82.62156	304.6941359612
1998	36.712778	82.613627	306.1446118996
1998	37.241282	83.217772	306.6091048906
1998	36.859223	83.221497	304.9813056609
1998	37.118503	82.861175	305.7675435361
1998	37.087846	83.388616	306.0302357481
1998	36.52142	83.227453	306.9523501464
1998	36.452206	82.931386	307.4785379012
1998	36.178998	82.847746	307.3785909828
1998	35.916198	83.119223	306.3287405486
1998	36.048479	83.440966	307.7622633025
1998	35.992727	83.937721	307.9394528898
1998	36.501557	83.660724	306.8581910532
1998	36.72268	83.681046	306.1747490931
1998	36.887476	83.85563	306.9673443284
1998	37.164466	83.710763	307.0690180443
1998	37.113268	84.119395	307.1897137471
1998	36.401592	84.15925	306.6247718892
1998	36.758021	84.14455	306.8879395942
1998	36.731136	84.491052	307.4098720689
1998	37.108312	84.579986	307.7697885463
1998	36.802011	84.83044	307.6788339035
1998	36.437239	84.498386	306.6537253832
1998	36.116731	84.195418	307.6207382527
1998	36.138697	84.639262	306.7801500769
1998	35.847472	84.523861	308.3328317215
1998	35.424471	84.619963	308.3331597017
1998	35.791284	83.521955	305.7378140937
1998	35.688185	83.922973	307.0402012024
1998	35.348111	83.830909	304.8220687144
1998	35.447666	84.249786	307.408863692
1998	35.136233	84.061308	306.4234477764
1998	34.90265	83.732158	305.6547703995
1998	35.052997	83.752264	305.1575057743
1998	34.863837	84.319287	306.7250932776
1998	34.690541	84.453984	307.1407053665
1998	35.109437	84.541112	307.7700547976
1998	34.797097	84.73799	308.7346200497
1998	34.735827	85.305385	307.5534785902
1998	35.600587	84.949552	307.5071765354
1998	35.593668	85.205979	306.2805217512
1998	35.699245	85.458411	306.6012725961
1998	35.159186	85.202296	307.5453297163
1998	35.372335	85.410344	305.7076933617
1998	35.488759	86.078219	307.7675497523
1998	35.155926	86.099203	307.1916984731
1998	35.133422	85.618399	306.5081057275
1998	34.460929	85.803992	307.4087260452
1998	34.764238	86.55108	308.3970237274
1998	34.810239	86.9814	308.7872618371
1998	35.202723	87.035319	308.320033883
1998	35.220476	87.396546	308.0143053147
1998	35.615696	87.077763	308.3339789662
1998	35.468387	86.765886	308.6255280445
1998	35.142532	86.593388	308.4080930678
1998	35.51366	86.458294	308.5361980322
1998	35.843369	86.417213	309.0401717173
1998	36.148476	86.29021	309.0864787691
1998	36.169129	86.78479	308.803003214
1998	35.894972	86.896958	308.6163135184
1998	35.802396	87.467114	308.2249362142
1998	36.145533	87.364155	308.3958520072
1998	36.25518	87.100816	308.5232884293
1998	36.500354	87.380887	308.9045410802
1998	36.52753	86.869377	308.7361330464
1998	36.470015	86.458517	308.7408405203
1998	36.740863	86.581464	308.7510020841
1998	36.995634	86.423579	309.2274433171
1998	36.714077	85.713508	308.5676129961
1998	36.963614	85.92499	309.0565778953
1998	36.75077	86.192458	308.75876024
1998	35.678282	85.777363	307.6656642088
1998	35.927062	85.455766	307.7546862907
1998	36.140807	85.496928	307.6476416144
1998	35.952398	84.994761	306.1507288385
1998	36.34485	85.283076	307.3540952882
1998	36.376079	84.932703	306.7538716539
1998	36.559364	85.075741	307.6581891896
1998	36.545765	85.545718	308.6321105048
1998	36.989127	85.058976	308.0913675427
1998	37.321962	84.92822	308.0137872742
1998	37.803188	85.465955	308.8391965996
1998	37.105541	85.281401	308.4378404851
1998	37.365106	85.326698	308.4707519536
1998	37.552247	85.269242	308.5552013989
1998	37.313856	85.881995	309.0563411697
1998	37.695836	85.963183	308.6845931749
1998	37.969572	85.703036	309.0155047919
1998	38.18644	86.103681	308.2998288782
1998	38.189533	85.657624	308.5538356357
1998	38.026976	85.321525	308.5789763869
1998	38.239426	85.22836	308.3700898046
1998	38.668284	85.124083	307.9581602016
1998	38.451561	85.120079	308.0003002266
1998	38.783604	85.44009	307.6518927112
1998	39.409762	85.066964	307.0888452181
1998	39.10023	85.260541	306.8045639998
1998	39.822604	85.772904	306.910032325
1998	38.476217	85.711122	308.2870328823
1998	38.600613	86.104751	308.0938990099
1998	38.911957	86.042516	307.7542041699
1998	40.050892	86.469014	307.4048037789
1998	39.482646	86.447457	306.9497074724
1998	39.768749	86.510287	307.0728775983
1998	40.040296	86.892715	307.6171665187
1998	39.854045	87.462071	308.394825134
1998	39.77425	87.19695	308.1355843508
1998	39.429143	87.390375	308.1360051719
1998	39.0486	87.005245	307.7813410884
1998	38.688663	87.420182	308.4184566352
1998	38.289433	86.440871	308.2017772571
1998	38.373344	86.873385	307.9454701928
1998	37.778109	86.432829	308.925713593
1998	37.967476	86.200863	308.6721291699
1998	37.227856	86.217778	309.4435437741
1998	37.458577	86.344011	309.0104137426
1998	37.477859	86.844871	309.0416755622
1998	37.207013	86.682471	308.9713582814
1998	37.213816	87.134092	308.927226155
1998	38.009789	87.010645	308.5726983407
1998	37.731671	87.087139	308.7586503688
1998	38.097764	87.272023	308.5260831464
1998	37.530575	87.262931	308.9458741043
1998	37.520021	87.685095	309.0542228144
1998	38.431948	88.432129	308.8655949668
1998	38.087372	88.178585	308.9748889489
1998	38.027614	87.868653	308.5925395944
1998	37.792542	87.572577	308.9931339046
1998	38.317413	87.580566	308.6246414705
1998	38.718954	87.730221	308.6361945562
1998	39.089225	87.415843	307.9203778718
1998	39.00373	87.757172	308.6357615483
1998	39.332364	87.791687	308.4073402829
1998	39.679037	87.74711	308.4672555962
1998	39.51368	88.220782	308.5892297818
1998	39.766078	88.222866	309.1618510796
1998	40.009056	88.592328	308.688939317
1998	39.636896	88.625726	308.6740103124
1998	39.273121	88.240619	308.4237058549
1998	39.004874	88.150763	308.3559534884
1998	39.047694	88.592786	308.2731238156
1998	38.747312	88.483789	308.7031905214
1998	39.001125	89.017923	307.9077659745
1998	39.860237	88.961529	308.5501279411
1998	39.545524	89.279593	308.3461835966
1998	39.756378	89.662311	308.069445183
1998	39.2659	89.926344	308.3123730719
1998	39.228092	89.478007	308.3263623162
1998	38.827082	89.900195	308.1578958443
1998	38.470198	89.928546	308.358333467
1998	38.606423	89.423136	308.0296709938
1998	38.353141	89.417187	308.3337299761
1998	38.648396	88.920221	308.322809485
1998	38.30078	88.92421	308.75922707
1998	37.991848	88.926246	308.6962403397
1998	37.730353	88.930018	308.5384675324
1998	37.475104	89.252875	308.7939406652
1998	38.084385	89.368487	308.6141857111
1998	37.786096	89.381212	308.6398479269
1998	38.056515	89.82121	308.9062656491
1998	37.71113	89.802125	308.5832580281
1998	37.318349	90.024601	308.5619280672
1998	37.383882	89.684908	309.1354223763
1998	37.047793	89.568098	309.1259116654
1998	36.855428	89.941735	309.2354170447
1998	36.209916	89.785942	309.1758413737
1998	36.594261	89.655949	308.9391232639
1998	36.333905	89.485537	308.8907856034
1998	36.358175	89.150175	308.7100480516
1998	36.55262	89.187723	308.8888637148
1998	36.826264	89.295929	309.0908102505
1998	37.215615	89.127755	308.6182812017
1998	36.882017	88.332752	309.1970766354
1998	37.417169	88.542374	308.6858864012
1998	37.358149	88.10501	308.8344218762
1998	37.148643	87.87051	309.2882723354
1998	37.31107	87.542196	309.1008096558
1998	36.893388	87.493554	308.9805995219
1998	36.807681	87.858652	308.955118225
1998	36.511756	87.851548	308.4510282269
1998	36.04044	87.790625	308.4088979671
1998	36.285777	87.705605	308.4440548137
1998	36.069253	88.071212	308.3763492418
1998	36.325398	88.300384	308.1737980808
1998	36.620978	88.274086	308.5720617131
1998	36.723344	88.649897	308.6295918356
1998	36.303523	88.720785	308.3296236711
1998	35.416639	88.605505	308.830722618
1998	35.967896	88.451659	307.9796368955
1998	35.523244	87.496983	308.0230746721
1998	35.659785	87.877027	308.3245318898
1998	35.242687	87.819703	308.1901567777
1998	34.703112	87.801457	308.912291565
1998	34.737699	88.236067	308.7609685355
1998	35.201893	88.185696	308.982285504
1998	35.175626	88.564671	309.1013476027
1998	34.886648	88.581014	309.3696858945
1998	35.218131	88.989037	309.169258369
1998	35.606056	88.833424	308.8171758287
1998	35.991694	88.933776	308.7006560707
1998	35.811312	89.135349	308.8897282094
1998	35.58669	89.282536	309.2236689576
1998	35.762951	89.627732	309.2820059643
1998	36.054196	89.398306	309.0384372602
1998	35.766943	90.052209	309.864727322
1998	35.500297	89.763708	309.6304004797
1998	35.196993	89.413803	309.2888196978
1998	34.76619	89.504231	309.2854910208
1998	34.649553	89.943105	310.1709809919
1998	34.365205	89.963065	310.747572619
1998	34.030669	89.703793	310.332995882
1998	34.349298	89.485903	309.5573221798
1998	34.489101	89.0023	309.1567916535
1998	33.936634	89.337114	309.3900970132
1998	33.612048	89.283836	309.6324909135
1998	33.921654	88.945808	309.14787924
1998	33.345964	89.251332	309.766366606
1998	33.500714	89.639625	309.7999459341
1998	33.770031	89.80274	310.8587307289
1998	33.440795	89.918887	310.700992233
1998	33.09047	89.588622	310.4147860876
1998	32.753268	89.522568	310.7737696168
1998	32.262057	89.946552	311.3034458835
1998	31.902503	89.917707	311.3359180437
1998	32.019034	89.494973	310.9308710944
1998	32.427127	89.533209	310.9630377876
1998	32.016989	89.11943	310.7056622077
1998	32.40197	89.118412	310.5611068115
1998	33.078724	89.037391	309.7773753997
1998	32.752518	89.119274	310.415875855
1998	32.750136	88.625631	309.7274240753
1998	32.403998	88.660449	309.8225656145
1998	32.048448	88.685964	310.3138306267
1998	31.991008	88.248887	310.121187612
1998	32.247591	87.791091	309.7790497267
1998	32.597481	88.200057	309.7161455132
1998	32.844497	87.964201	309.720495533
1998	32.752796	87.623061	309.9140053407
1998	33.296809	88.096878	309.8815486963
1998	33.10627	88.565787	310.1218503311
1998	33.471424	88.439723	310.0227739879
1998	33.89003	88.485038	309.7731220544
1998	33.661734	88.783326	309.8203464801
1998	34.288965	88.680887	309.4288692415
1998	34.281075	88.363127	309.2702679609
1998	33.787085	88.087431	309.4017468905
1998	34.138219	87.881551	308.7167646521
1998	33.732249	87.752049	309.2097239236
1998	34.529776	87.321865	308.9223330441
1998	34.155888	87.364147	308.5146240323
1998	33.791571	87.301092	309.1051751503
1998	33.290202	87.52286	309.6514192156
1998	33.262937	86.678104	309.1444385248
1998	33.977448	86.567246	308.4263831114
1998	34.131923	86.869267	308.6168507376
1998	34.454484	86.846402	308.8015750597
1998	34.309564	86.321668	308.2141544295
1998	34.047638	86.03442	308.6421636335
1998	34.069515	85.654242	308.7780449178
1998	34.263677	85.21373	308.6735089559
1998	33.995961	85.186826	308.7534142781
1998	33.582237	85.080527	308.1174868159
1998	33.290968	85.139594	308.9460395192
1998	33.296475	85.464068	308.3608681561
1998	33.771706	85.822513	308.4878515475
1998	33.671981	85.516109	307.7730971186
1998	33.712963	86.315663	308.6176010944
1998	33.369277	86.175805	308.8757981192
1998	33.267809	85.862051	307.8734737607
1998	32.597229	86.142739	309.5343266452
1998	32.863369	85.799553	309.2486408849
1998	32.604064	85.353048	309.4520860911
1998	32.289811	85.18698	310.138342607
1998	31.87067	85.405456	310.5168086086
1998	32.387027	85.692887	309.8907770944
1998	32.101759	85.717261	309.9826049715
1998	32.203651	86.203831	309.9909433213
1998	31.798726	85.941997	310.1223736145
1998	31.732826	86.319222	310.1673478414
1998	31.751667	86.681969	310.0581491042
