Year	Latitude	Longitude	mintemperature
2002	37.113268	84.119395	261.0759799387
2002	36.401592	84.15925	260.038897529
2002	36.758021	84.14455	260.3555267739
2002	36.731136	84.491052	260.3166626433
2002	37.108312	84.579986	260.4657860644
2002	36.802011	84.83044	259.6593619619
2002	36.437239	84.498386	260.1757349193
2002	36.116731	84.195418	261.6544395938
2002	36.138697	84.639262	260.5961060588
2002	35.847472	84.523861	262.1434417723
2002	35.424471	84.619963	262.088160698
2002	35.791284	83.521955	259.375831897
2002	35.688185	83.922973	260.5999610633
2002	35.348111	83.830909	258.1676472514
2002	35.447666	84.249786	261.1931149706
2002	35.136233	84.061308	259.1911160188
2002	34.90265	83.732158	257.9761703581
2002	35.052997	83.752264	258.0470077551
2002	34.863837	84.319287	259.5582764497
2002	34.690541	84.453984	260.7657931942
2002	35.109437	84.541112	261.154741548
2002	34.797097	84.73799	261.7022323481
2002	34.735827	85.305385	261.820092286
2002	35.600587	84.949552	261.9832871401
2002	35.593668	85.205979	261.6979767118
2002	35.699245	85.458411	261.3337077208
2002	35.159186	85.202296	262.3399300834
2002	35.372335	85.410344	261.8662814655
2002	35.488759	86.078219	262.2094999226
2002	35.155926	86.099203	263.2463215649
2002	35.133422	85.618399	262.5678812282
2002	34.460929	85.803992	262.3848093352
2002	34.764238	86.55108	263.6681112483
2002	34.810239	86.9814	263.5582266345
2002	35.202723	87.035319	262.2828572552
2002	35.220476	87.396546	262.9815869707
2002	35.615696	87.077763	262.7332543461
2002	35.468387	86.765886	262.0334676904
2002	35.142532	86.593388	262.8525755946
2002	35.51366	86.458294	262.3595209199
2002	35.843369	86.417213	262.4336885129
2002	36.148476	86.29021	263.94065527
2002	36.169129	86.78479	264.0645190455
2002	35.894972	86.896958	263.3279750878
2002	35.802396	87.467114	263.1230845005
2002	36.145533	87.364155	263.8979739146
2002	36.25518	87.100816	263.8592571058
2002	36.500354	87.380887	264.420484786
2002	36.52753	86.869377	263.8283618281
2002	36.470015	86.458517	263.8583309122
2002	36.740863	86.581464	263.4193279334
2002	36.995634	86.423579	262.3787614209
2002	36.714077	85.713508	261.8008469869
2002	36.963614	85.92499	261.0527312136
2002	36.75077	86.192458	262.9897419133
2002	35.678282	85.777363	262.5084116922
2002	35.927062	85.455766	261.8514405388
2002	36.140807	85.496928	262.2800112372
2002	35.952398	84.994761	260.8824811546
2002	36.34485	85.283076	260.9189275951
2002	36.376079	84.932703	261.0759747643
2002	36.559364	85.075741	260.6201842584
2002	36.545765	85.545718	261.3363332101
2002	36.989127	85.058976	259.5742673159
2002	37.321962	84.92822	260.4089984689
2002	37.803188	85.465955	262.6169242773
2002	37.105541	85.281401	260.2790102145
2002	37.365106	85.326698	261.3497064525
2002	37.552247	85.269242	261.5218388766
2002	37.313856	85.881995	261.0014249213
2002	37.695836	85.963183	261.7406192102
2002	37.969572	85.703036	262.5968937146
2002	38.18644	86.103681	261.8526694862
2002	38.189533	85.657624	262.5796320152
2002	38.026976	85.321525	262.8092394981
2002	38.239426	85.22836	262.3234770054
2002	38.668284	85.124083	261.7182500743
2002	38.451561	85.120079	261.8406616442
2002	38.783604	85.44009	261.0660663385
2002	39.409762	85.066964	259.7523592804
2002	39.10023	85.260541	260.0826751738
2002	39.822604	85.772904	258.2340515513
2002	38.476217	85.711122	262.1623359787
2002	38.600613	86.104751	261.198442186
2002	38.911957	86.042516	260.8790490597
2002	40.050892	86.469014	257.040195377
2002	39.482646	86.447457	259.2012222285
2002	39.768749	86.510287	258.1892986748
2002	40.040296	86.892715	256.9312141573
2002	39.854045	87.462071	258.5382748082
2002	39.77425	87.19695	258.6807840803
2002	39.429143	87.390375	259.775643826
2002	39.0486	87.005245	260.822357023
2002	38.688663	87.420182	261.342602701
2002	38.289433	86.440871	261.7782257054
2002	38.373344	86.873385	261.9894163668
2002	37.778109	86.432829	262.3853603086
2002	37.967476	86.200863	262.482817113
2002	37.227856	86.217778	260.7875026883
2002	37.458577	86.344011	261.4862714697
2002	37.477859	86.844871	262.7479377919
2002	37.207013	86.682471	262.5517071991
2002	37.213816	87.134092	263.6384849487
2002	38.009789	87.010645	263.5539698818
2002	37.731671	87.087139	263.6367249359
2002	38.097764	87.272023	262.9536160929
2002	37.530575	87.262931	263.3441908995
2002	37.520021	87.685095	263.3721884421
2002	38.431948	88.432129	261.5757835508
2002	38.087372	88.178585	262.3700979073
2002	38.027614	87.868653	262.651598172
2002	37.792542	87.572577	263.3994391467
2002	38.317413	87.580566	262.0012811604
2002	38.718954	87.730221	260.9237355643
2002	39.089225	87.415843	260.5300057496
2002	39.00373	87.757172	260.5821971284
2002	39.332364	87.791687	259.9782534049
2002	39.679037	87.74711	258.9002825075
2002	39.51368	88.220782	259.778015038
2002	39.766078	88.222866	259.0308485018
2002	40.009056	88.592328	258.7243540222
2002	39.636896	88.625726	259.3980508334
2002	39.273121	88.240619	260.1505029008
2002	39.004874	88.150763	260.6756158424
2002	39.047694	88.592786	260.4218368882
2002	38.747312	88.483789	260.8172127529
2002	39.001125	89.017923	260.1497953228
2002	39.860237	88.961529	259.4028857837
2002	39.545524	89.279593	259.9945451623
2002	39.756378	89.662311	259.3387369916
2002	39.2659	89.926344	259.9511299911
2002	39.228092	89.478007	259.9690911569
2002	38.827082	89.900195	260.3906003852
2002	38.470198	89.928546	261.1520041144
2002	38.606423	89.423136	261.2003064686
2002	38.353141	89.417187	261.7709321117
2002	38.648396	88.920221	260.6859556276
2002	38.30078	88.92421	261.3244426047
2002	37.991848	88.926246	262.4439664551
2002	37.730353	88.930018	262.2913327595
2002	37.475104	89.252875	262.3350104373
2002	38.084385	89.368487	261.9331684316
2002	37.786096	89.381212	262.1722417559
2002	38.056515	89.82121	261.1996289542
2002	37.71113	89.802125	260.0805226439
2002	37.318349	90.024601	260.7277776987
2002	37.383882	89.684908	262.1161016406
2002	37.047793	89.568098	263.1811801753
2002	36.855428	89.941735	263.3471159246
2002	36.209916	89.785942	266.310155468
2002	36.594261	89.655949	265.1057816494
2002	36.333905	89.485537	266.0246928755
2002	36.358175	89.150175	265.210822042
2002	36.55262	89.187723	264.6796026864
2002	36.826264	89.295929	263.7424639997
2002	37.215615	89.127755	262.8838429795
2002	36.882017	88.332752	263.7811958875
2002	37.417169	88.542374	262.0179255848
2002	37.358149	88.10501	263.4443463849
2002	37.148643	87.87051	264.5781388154
2002	37.31107	87.542196	264.0207187182
2002	36.893388	87.493554	264.2472692586
2002	36.807681	87.858652	264.572191161
2002	36.511756	87.851548	264.5332340202
2002	36.04044	87.790625	263.7685594936
2002	36.285777	87.705605	263.7832316767
2002	36.069253	88.071212	264.0723606237
2002	36.325398	88.300384	264.1273064069
2002	36.620978	88.274086	264.0960243322
2002	36.723344	88.649897	263.3490303563
2002	36.303523	88.720785	264.6327745955
2002	35.416639	88.605505	265.1655422029
2002	35.967896	88.451659	264.5647699755
2002	35.523244	87.496983	263.6423800507
2002	35.659785	87.877027	263.7063838786
2002	35.242687	87.819703	263.1013590094
2002	34.703112	87.801457	264.465019669
2002	34.737699	88.236067	264.8431480346
2002	35.201893	88.185696	264.7463382462
2002	35.175626	88.564671	265.1973025386
2002	34.886648	88.581014	265.542860107
2002	35.218131	88.989037	265.6083734544
2002	35.606056	88.833424	265.5026144588
2002	35.991694	88.933776	265.4939190174
2002	35.811312	89.135349	266.1204373419
2002	35.58669	89.282536	266.4633394572
2002	35.762951	89.627732	266.5661307447
2002	36.054196	89.398306	266.4747127697
2002	35.766943	90.052209	266.6693365342
2002	35.500297	89.763708	266.8109318354
2002	35.196993	89.413803	266.1205357964
2002	34.76619	89.504231	265.2271258448
2002	34.649553	89.943105	266.421337103
2002	34.365205	89.963065	266.8423926913
2002	34.030669	89.703793	265.7929077936
2002	34.349298	89.485903	265.6728391883
2002	34.489101	89.0023	265.541980635
2002	33.936634	89.337114	265.3955532011
2002	33.612048	89.283836	265.6686238212
2002	33.921654	88.945808	265.590465842
2002	33.345964	89.251332	265.9938216774
2002	33.500714	89.639625	265.3969638678
2002	33.770031	89.80274	266.2778370862
2002	33.440795	89.918887	266.6665179115
2002	33.09047	89.588622	266.2568959826
2002	32.753268	89.522568	266.1629209132
2002	32.262057	89.946552	265.9163520056
2002	31.902503	89.917707	265.3606183857
2002	32.019034	89.494973	265.76978994
2002	32.427127	89.533209	266.0105361204
2002	32.016989	89.11943	265.6852740045
2002	32.40197	89.118412	265.4484811906
2002	33.078724	89.037391	266.3050134694
2002	32.752518	89.119274	266.3406713061
2002	32.750136	88.625631	266.1507305009
2002	32.403998	88.660449	266.13161394
2002	32.048448	88.685964	265.7478018558
2002	31.991008	88.248887	265.9953649423
2002	32.247591	87.791091	266.4905661995
2002	32.597481	88.200057	266.3230044965
2002	32.844497	87.964201	266.4788356864
2002	32.752796	87.623061	266.836766055
2002	33.296809	88.096878	266.2194903215
2002	33.10627	88.565787	266.3674784773
2002	33.471424	88.439723	266.6583666167
2002	33.89003	88.485038	265.9572914495
2002	33.661734	88.783326	266.419219479
2002	34.288965	88.680887	266.1444010758
2002	34.281075	88.363127	266.1699057155
2002	33.787085	88.087431	265.2668468451
2002	34.138219	87.881551	264.5154370242
2002	33.732249	87.752049	265.1752691134
2002	34.529776	87.321865	264.253159197
2002	34.155888	87.364147	264.2238074351
2002	33.791571	87.301092	264.7009903348
2002	33.290202	87.52286	265.7343353934
2002	33.262937	86.678104	264.6738802041
2002	33.977448	86.567246	264.023175009
2002	34.131923	86.869267	264.6375703463
2002	34.454484	86.846402	264.4112775255
2002	34.309564	86.321668	263.9169766721
2002	34.047638	86.03442	262.9080756812
2002	34.069515	85.654242	261.9887898036
2002	34.263677	85.21373	262.0055555147
2002	33.995961	85.186826	261.4781908263
2002	33.582237	85.080527	260.9612680823
2002	33.290968	85.139594	261.050080468
2002	33.296475	85.464068	260.6623898058
2002	33.771706	85.822513	261.813499825
2002	33.671981	85.516109	260.6276323675
2002	33.712963	86.315663	263.227386726
2002	33.369277	86.175805	262.4801343201
2002	33.267809	85.862051	261.0187734358
2002	32.597229	86.142739	264.7859140885
2002	32.863369	85.799553	262.3912950857
2002	32.604064	85.353048	263.2455101013
2002	32.289811	85.18698	264.6502074674
2002	31.87067	85.405456	266.0074905827
2002	32.387027	85.692887	264.7971358474
2002	32.101759	85.717261	265.3075649452
2002	32.203651	86.203831	266.0699082533
2002	31.798726	85.941997	266.7231468349
2002	31.732826	86.319222	265.8863095959
2002	31.751667	86.681969	265.3504125563
2002	32.931445	86.243482	263.4475524958
2002	32.85406	86.726628	265.2720079875
2002	32.147888	86.650586	266.1686254425
2002	32.536382	86.64449	266.1642995529
2002	32.33354	87.114356	266.6502789497
2002	33.015893	87.127148	265.3000759019
2002	32.639005	87.293827	266.1578113766
2002	31.580332	87.383266	265.5202554551
2002	31.428293	86.992029	265.4590741578
2002	30.611664	87.33904	267.1916476575
2002	30.703633	87.014255	267.6950876534
2002	30.665858	86.594194	267.2959842171
2002	31.243987	86.448721	265.1418909902
2002	31.090866	85.824346	266.4764724919
2002	31.402183	85.989201	266.5294644386
2002	31.430654	85.609476	267.4400738514
2002	31.516978	85.239971	266.8169727488
2002	31.158193	85.296398	267.9314466175
2002	30.787812	85.210374	267.4806177651
2002	30.388801	85.197916	267.2550318838
2002	30.237563	85.631348	269.5597113827
2002	30.602217	85.662797	267.0614648857
2002	30.866222	85.812959	266.5996478236
2002	30.631211	86.176614	267.1451653717
2002	29.907257	85.256537	269.0712717632
2002	31.406974	88.202078	265.0617595551
2002	31.64476	88.682057	265.5611117637
2002	31.212846	88.634811	264.8414338074
2002	30.855431	88.642268	265.3618454022
2002	30.684573	88.196568	267.300300056
2002	30.458491	88.619991	267.923742176
2002	30.416536	89.083376	268.1745172532
2002	31.621044	89.167262	265.9753505097
2002	30.790184	89.112297	266.0416643902
2002	31.164492	90.103431	265.6446518361
2002	31.230126	89.821736	266.1180194851
2002	30.773791	89.586832	266.7033651211
2002	30.410022	89.951962	267.3597320267
2002	30.068636	89.939007	269.8924512011
2002	27.90659	82.349568	272.7304683293
2002	27.903122	82.739518	277.2250129868
2002	27.481386	82.365784	273.0473887427
2002	27.184386	82.365835	274.1460153262
2002	25.610494	80.499045	277.4053607437
2002	26.552134	81.89225	275.0945708934
2002	26.53934	81.151584	273.1355047505
2002	26.118713	81.400884	274.9008206985
2002	27.385592	80.887388	272.2463462968
2002	27.342627	81.340921	270.9287879179
2002	26.95481	81.19082	272.4467825083
2002	26.868826	81.940858	273.0751760856
2002	27.492846	81.82158	270.922511935
2002	27.190581	81.806253	270.7238748686
2002	28.059027	81.139312	270.7677443996
2002	27.700638	80.574803	271.6041665304
2002	27.380775	80.443364	272.9891415511
2002	30.916358	81.636516	266.5960437979
2002	31.197334	81.982978	265.4788464333
2002	30.605926	81.764929	267.3634438258
2002	30.335245	81.648113	268.9850372447
2002	29.890593	81.383914	269.4673004193
2002	29.987116	81.858147	267.0956925002
2002	29.606006	81.740894	268.292572111
2002	29.474894	81.286362	269.3281703913
2002	28.514435	81.323295	270.6688132245
2002	29.202805	82.0431	268.5965011342
2002	28.714294	82.074715	270.6389671171
2002	28.567911	82.464835	271.5492393969
2002	28.302024	82.455707	272.6392035844
2002	28.843628	82.524796	270.4861035197
2002	29.67574	82.357221	267.4856599716
2002	29.284409	82.783483	269.117063004
2002	29.580899	83.195666	269.0716728896
2002	29.810176	84.799174	268.5546472552
2002	30.016943	83.616417	268.3797555779
2002	30.424558	83.890859	266.825880531
2002	30.140378	84.375136	266.5662631268
2002	30.259849	84.868581	266.3954537421
2002	30.57917	84.612783	266.2518539546
2002	30.45931	84.2778	266.4909437698
2002	30.877961	84.577744	266.6269044045
2002	31.324191	84.906723	266.6310661644
2002	31.319622	84.454857	265.8344004059
2002	31.22894	84.192407	265.4848557646
2002	30.864616	83.919783	266.484819694
2002	31.189758	83.769741	266.1252910004
2002	31.274308	83.231906	264.5843990396
2002	30.447228	83.470437	266.4764927017
2002	30.189244	82.992754	267.173006272
2002	29.990066	83.17851	267.5558436551
2002	30.491102	82.951049	266.5301073767
2002	30.83368	83.268967	265.8582940715
2002	30.05428	82.366918	267.0744644625
2002	29.946934	82.166796	266.3336354468
2002	30.221305	82.623127	267.7000471853
2002	30.779904	82.139644	266.3314895195
2002	30.917653	82.702614	265.4068739739
2002	30.7085	82.836132	265.8521996867
2002	31.300562	82.883614	264.7183822642
2002	32.5911	82.299763	260.6467653706
2002	32.689831	82.661354	261.3072511288
2002	32.409586	82.570882	261.1494516718
2002	32.109276	82.738701	261.7182816463
2002	32.172108	82.533349	261.4008575963
2002	32.39322	82.926317	261.8851476903
2002	32.665847	83.425879	262.2841813219
2002	31.962717	83.438262	263.7938987763
2002	32.160656	83.156818	262.5738336386
2002	31.549245	82.844938	264.669566908
2002	31.913639	82.931062	262.5703019966
2002	31.740776	83.14719	264.6946954487
2002	31.604306	83.277037	264.839603078
2002	31.818419	84.146681	265.7369237829
2002	31.551773	83.84996	265.3093522881
2002	31.535068	84.214444	265.7602699873
2002	31.521279	84.62629	265.989474029
2002	31.762651	84.752311	266.044805211
2002	32.731549	84.912432	262.9709988544
2002	32.554667	84.251426	263.5028123982
2002	32.042203	84.204283	265.2151771805
2002	32.709446	83.979182	263.0373836151
2002	33.452881	84.15444	261.2149035455
2002	33.017435	83.922938	261.6693538993
2002	33.352897	84.762138	261.484910762
2002	33.262389	84.286067	261.5008889439
2002	33.790034	84.468182	261.4284582657
2002	34.509667	84.873862	261.7219276247
2002	34.456621	84.490256	262.0217188041
2002	34.244317	84.475057	261.1894831327
2002	33.959101	84.022938	261.1603902419
2002	33.782649	83.734215	260.7223303742
2002	33.866806	83.074081	260.2593336964
2002	34.134157	83.565133	260.4282411474
2002	33.593732	83.492324	260.8818556857
2002	33.020226	83.562339	261.2435097994
2002	33.059532	83.255362	261.239248491
2002	33.26922	83.000465	260.5904523082
2002	32.971848	82.798112	260.5632882134
2002	33.051874	82.41905	259.3262355777
2002	33.419169	82.688012	259.6724251698
2002	33.77904	82.747922	259.9146711275
2002	34.115017	82.842057	259.8658354073
2002	33.897605	82.316192	259.1476490315
2002	34.213809	82.46046	260.5083199006
2002	33.776498	81.968245	258.4223197615
2002	33.549317	81.63387	259.656500558
2002	34.005278	81.727903	259.6455154825
2002	34.28973	81.600053	260.8890114083
2002	34.029783	80.896566	261.7917770525
2002	33.892554	81.272853	261.5577519902
2002	33.203021	81.053161	262.7379961311
2002	32.979784	81.363421	262.3977731476
2002	33.26068	81.433753	260.3881505294
2002	33.361487	82.074998	258.9630054729
2002	33.550556	82.251342	258.8305434199
2002	33.063737	82.00389	259.3406319126
2002	32.744751	81.617585	260.8216068148
2002	32.393408	81.74381	261.875382013
2002	32.043768	82.059208	263.7864740353
2002	32.126698	82.332071	261.7802794587
2002	31.353988	82.210427	265.3669493817
2002	31.739712	82.290103	264.7595183249
2002	31.547845	81.912376	265.7004903609
2002	31.749563	81.74287	265.7871044337
2002	31.807245	81.457969	266.2309816957
2002	31.212747	81.496517	267.6777867271
2002	32.017969	81.438543	265.9190630739
2002	31.974756	81.091768	267.0583980706
2002	32.361711	81.343337	264.8125877013
2002	32.43059	81.021627	266.3142956762
2002	32.778323	81.143362	265.0940432925
2002	32.358147	80.68932	268.359734068
2002	33.2077	79.953655	264.6500287637
2002	32.83498	80.655345	265.1848641213
2002	33.082186	80.404697	264.3044639783
2002	33.67478	80.780347	262.4702853816
2002	34.15864	80.251209	260.8912162855
2002	33.916046	80.382472	261.5922731116
2002	33.664682	80.217889	262.2312256642
2002	34.028535	79.710233	260.6017278378
2002	33.41753	79.300812	265.0619170234
2002	33.909269	78.976675	263.5958475469
2002	36.372174	75.941224	266.7599835435
2002	36.265276	76.260355	262.8341460202
2002	35.87042	76.165345	263.7471329587
2002	35.408157	76.153687	265.2117648316
2002	35.118179	77.082541	262.8693434566
2002	34.76346	77.503297	264.8744874847
2002	35.03216	77.356443	263.2490945349
2002	34.512581	77.888029	263.4047690629
2002	34.038708	78.227688	264.3545323609
2002	34.080701	79.362131	260.90742257
2002	34.63921	79.100881	260.5878446277
2002	34.390172	79.374964	260.4121738741
2002	35.050192	78.828719	261.0080461426
2002	34.990575	78.371382	260.9181052025
2002	34.591949	78.539513	260.8551490146
2002	34.934403	77.933543	261.1689457865
2002	35.362741	78.004826	260.3145978277
2002	35.789846	78.650624	261.7683363862
2002	35.513405	78.367267	260.8112595105
2002	35.368635	78.87161	261.6577048235
2002	35.704994	79.251454	262.1882131712
2002	36.299884	78.657634	260.7338574596
2002	36.088241	78.28309	260.9789464238
2002	36.397979	78.099924	260.1260321819
2002	36.421774	77.398352	258.4971821518
2002	36.251438	77.644842	259.0760889809
2002	35.965945	77.987555	260.6333427083
2002	35.704125	77.918982	259.9543052241
2002	35.591065	77.372404	259.7553169145
2002	35.917055	77.602655	258.4864509712
2002	35.482313	76.842014	261.5322982565
2002	35.844589	76.572334	261.5402622094
2002	35.841059	77.112867	258.8808409915
2002	36.06133	76.962367	259.1685166803
2002	36.363517	76.981616	259.0389010865
2002	36.442135	76.702355	259.6168603894
2002	36.697157	76.634781	260.5815628173
2002	36.720173	77.103856	258.2371289131
2002	36.901418	76.707569	260.7619208839
2002	37.720995	76.89109	260.6941037158
2002	37.498974	76.993339	260.4555891279
2002	37.70826	77.091054	260.4519215046
2002	37.760166	77.490992	260.2175528381
2002	37.437521	77.300333	260.8675014283
2002	37.187326	77.220993	260.4665346057
2002	37.378434	77.585847	260.9629617873
2002	36.926645	77.259732	258.879564453
2002	36.680225	77.560261	259.0871383496
2002	37.224881	78.432957	261.2330576601
2002	36.687256	78.368959	259.912406516
2002	36.945757	78.242313	260.0505284284
2002	37.014091	78.661424	260.4902771475
2002	36.766461	78.939614	259.9857070881
2002	36.821721	79.398502	259.9456844164
2002	37.210151	79.095429	261.018678287
2002	37.630362	79.147848	261.1249448965
2002	37.814517	79.447754	260.021621294
2002	37.790016	78.879394	261.0900717546
2002	38.024184	78.553506	260.5072106102
2002	37.573928	78.529169	260.6658311809
2002	37.520189	78.252836	260.3518292728
2002	37.549404	77.912855	260.4616205405
2002	37.336131	77.973218	261.1297400813
2002	37.830606	78.284445	259.6328952856
2002	37.724166	77.914273	259.8542913468
2002	37.971681	77.959178	259.3063756948
2002	38.250439	78.00998	258.9954900131
2002	38.297981	78.470163	260.1982570043
2002	38.167807	79.146682	259.4520813349
2002	38.686836	79.333707	256.9741350788
2002	38.511257	78.876307	259.0340216112
2002	39.010818	78.843641	257.8133656947
2002	39.105988	79.195064	257.4136259348
2002	38.623751	78.490471	259.5664356017
2002	38.856204	78.573987	259.0156045528
2002	39.203637	78.263916	259.1354801286
2002	39.08113	77.638857	259.440269459
2002	38.744103	77.821585	259.3111633932
2002	38.48593	77.956476	258.9543345836
2002	38.182311	77.65628	258.8871250121
2002	38.030319	77.352348	260.3796846582
2002	37.93948	76.941871	261.7322562747
2002	38.109191	76.80417	263.5851562139
2002	38.222666	76.534271	264.8609213112
2002	38.82588	76.847272	262.6908080235
2002	38.472853	77.015427	261.7392816422
2002	39.137382	77.203063	260.2886949754
2002	38.993374	76.560511	264.801237562
2002	38.871531	75.831631	263.8830789321
2002	38.749427	76.17913	265.5798004057
2002	39.040693	76.082405	263.6038778941
2002	38.677511	75.335495	265.2161084311
2002	38.367389	75.632206	265.2152416751
2002	38.222133	75.309932	266.06894739
2002	38.429196	76.047433	265.9023220296
2002	38.07445	75.853323	266.3824024138
2002	38.521358	76.525864	265.5477376085
2002	36.679376	76.301788	263.5109907772
2002	36.342344	76.162488	264.0350552298
2002	37.302629	75.923868	267.5524206085
2002	37.765944	75.757807	267.2452327549
2002	39.086143	74.847716	264.9963205273
2002	39.469354	74.633758	263.8481649569
2002	39.875786	74.663006	262.3562072283
2002	39.86585	74.263027	263.5458407767
2002	41.15277	73.745912	263.438315701
2002	41.40241	74.306252	260.8252816967
2002	41.137424	74.691855	259.8944931626
2002	40.858581	74.547427	260.5809048352
2002	40.439593	74.407585	262.7759154121
2002	40.287056	74.152446	263.4411286035
2002	40.565522	74.61993	261.1049975613
2002	40.614241	75.590627	259.3728445156
2002	40.565283	74.91197	260.2955061384
2002	40.752791	75.307447	259.2771958784
2002	40.853524	75.009542	259.339896063
2002	41.056233	75.329037	258.415953162
2002	41.325949	75.031514	258.7288123042
2002	41.172787	75.976035	256.7861003602
2002	41.44025	75.609587	256.9888744113
2002	41.525137	76.00878	256.2870748045
2002	40.917833	75.709428	257.6220459298
2002	40.70369	76.2178	258.0342043233
2002	40.041992	76.250198	258.9715665324
2002	39.973965	75.749732	259.6821325785
2002	40.413957	75.92686	259.0499772266
2002	40.336887	75.10706	260.4950089691
2002	40.209999	75.370201	260.4279163187
2002	39.802352	74.961251	263.2185311043
2002	39.721019	75.143708	263.5487055133
2002	39.573828	75.357356	263.7147807031
2002	39.328387	75.121644	263.7507389979
2002	39.097088	75.502982	264.5774889509
2002	39.575915	75.644132	262.5478433793
2002	39.239177	76.1242	262.0549827141
2002	39.537429	76.299789	260.2130972788
2002	39.443167	76.616569	260.8682935344
2002	39.563189	77.015512	259.545416243
2002	39.921839	76.728446	258.8366356573
2002	40.412565	76.792634	257.5570733155
2002	40.164782	77.26344	259.2155156676
2002	40.530673	77.400438	259.2062971351
2002	40.39778	77.266328	258.3678247191
2002	39.926686	77.724485	259.5675182309
2002	39.869471	77.21773	258.7969462507
2002	39.470427	77.397627	259.0189402891
2002	39.307399	77.86322	258.8488637224
2002	39.910751	78.122617	259.1656320717
2002	39.997115	78.48998	257.8004106229
2002	39.31214	78.611989	258.0006449706
2002	39.612309	78.703108	258.6250641734
2002	39.405626	78.956581	258.2461614545
2002	39.529871	79.269416	256.4574346329
2002	39.981297	79.028486	255.6969392651
2002	40.651432	79.087545	256.9251017518
2002	40.494127	78.715284	255.9270745747
2002	40.422321	77.968584	259.1347097659
2002	40.497926	78.31064	257.6239927401
2002	41.000249	78.473749	256.1833501188
2002	40.812379	79.464128	256.3379984282
2002	41.198239	79.420404	255.8827285659
2002	41.130287	78.999044	255.8430768259
2002	41.513304	79.249705	254.8136383337
2002	41.843669	79.313173	254.9654904102
2002	41.81459	78.572463	254.5932507733
2002	41.748222	77.894735	255.2896092812
2002	41.766859	77.257288	255.8790085689
2002	40.61189	77.620661	259.1669329342
2002	40.755348	77.072954	258.5476668708
2002	40.962179	77.055475	258.5628505584
2002	40.367344	76.458009	257.9930172625
2002	41.045517	76.40426	257.7793307885
2002	40.851524	76.709877	258.2090001982
2002	41.43979	76.511525	256.9710705032
2002	41.791495	76.502124	256.8701470734
2002	42.782294	76.827088	258.871840351
2002	42.419776	76.938604	257.2449252868
2002	42.856695	77.303277	258.69601321
2002	42.727485	77.76978	257.692085721
2002	42.266725	77.385525	255.90705566
2002	42.247894	78.026176	255.1415104035
2002	42.244853	78.681006	254.183668382
2002	42.752759	78.778192	256.7944883437
2002	42.701363	78.228567	255.7009622753
2002	43.00091	78.192778	257.9993040581
2002	43.456731	78.792143	259.2282726654
2002	43.464475	77.664656	260.1586122548
2002	43.458758	77.063164	260.1943594383
2002	43.995371	76.053522	254.0322091779
2002	43.242727	75.434282	254.4126611883
2002	43.461443	76.209258	256.4815897502
2002	43.00653	76.196117	256.8142975956
2002	42.593824	76.076265	255.1963263728
2002	42.453281	76.473712	257.5318791771
2002	42.178057	76.29745	257.2612555571
2002	41.819665	75.800969	255.8545247364
2002	42.161977	75.830291	255.8064581621
2002	42.489732	75.604905	254.6766604438
2002	42.910026	75.663575	254.3195763755
2002	42.629776	75.028841	253.4810464732
2002	42.591294	74.438172	255.1958699857
2002	41.720176	74.76468	257.0897734062
2002	41.947232	74.265447	257.7292987001
2002	41.755009	73.739951	259.7142383121
2002	42.247729	73.626805	258.4846736224
2002	42.286951	74.149495	256.951014742
2002	43.106135	73.855387	257.0388545159
2002	42.588271	73.974014	257.9170802981
2002	42.817542	74.043583	257.8959339694
2002	42.900891	74.435358	256.1171662915
2002	43.115609	74.423678	254.5216516253
2002	43.580844	73.038196	253.8867989573
2002	42.710421	73.513845	257.9577554056
2002	43.035325	73.11146	255.4175485123
2002	42.999143	72.716335	254.5513096745
2002	42.583791	72.591655	257.1918949671
2002	42.925455	72.248217	256.3649943336
2002	43.588143	72.591515	252.9570439705
2002	43.361188	72.222084	255.5093734891
2002	43.299485	71.68013	255.9347051437
2002	43.519109	71.425366	254.9437729768
2002	43.293177	71.035927	256.1950454161
2002	42.98936	71.099437	258.6258522043
2002	42.642711	70.865107	260.8510227751
2002	42.479477	71.396507	259.8480698303
2002	42.911643	71.723101	257.5045903382
2002	41.870488	71.578242	260.7974340043
2002	42.169703	71.179875	260.494938134
2002	41.987196	70.741942	260.5608550398
2002	41.748576	71.087062	260.2988766104
2002	41.67775	71.576314	261.2537561186
2002	41.401162	71.617612	262.7602089618
2002	41.434525	72.524227	261.6650692481
2002	41.47863	72.103452	261.9339997088
2002	41.824999	71.990702	259.9322801627
2002	42.339459	72.663694	258.1069307421
2002	42.136198	72.635648	259.1941062166
2002	41.858076	72.340977	260.1524622209
2002	42.375314	73.213948	256.6604379314
2002	41.791897	73.235428	259.6867645768
2002	41.806053	72.732916	260.8385446701
2002	41.349717	72.900204	262.2240655147
2002	41.228103	73.366757	262.9679855665
2002	40.729687	73.589384	266.0763999046
2002	45.01525	93.100141	254.6078317247
2002	48.508862	123.100616	270.8211336683
2002	46.294638	123.424458	268.2869202289
2002	39.438385	119.524646	256.8698397274
2002	30.02482	90.793956	268.4425982681
2002	30.464052	91.309808	268.0001353965
2002	30.206507	92.06417	268.0389475828
2002	31.177517	90.397725	265.4945240389
2002	31.550009	90.10753	266.0703184038
2002	33.132978	90.523911	268.2732147285
2002	32.79248	91.451998	267.5925330939
2002	32.486397	94.816276	264.8186340557
